hcp_id,period,responded_strict,responded_loose,period_lead1,period_lead2,nbrx_last_month_lead1,nbrx_last_month_lead2,conditional_nbrx_change,direction,csv_line,csv_line_lead1,csv_line_lead2
101018,2025-09,1,1,2025-10,2025-11,13.86,7.89,-5.97,down,15690,3715.0,5804.0
101018,2025-10,0,0,2025-11,2025-12,7.89,11.43,3.54,up,3715,5804.0,15545.0
101019,2024-01,0,0,2024-02,2024-03,13.11,8.3,-4.809999999999999,down,11066,27331.0,44281.0
101019,2024-02,0,0,2024-03,2024-04,8.3,12.12,3.8199999999999985,up,27331,44281.0,10635.0
101019,2024-03,0,0,2024-04,2024-05,12.12,13.8,1.6800000000000015,up,44281,10635.0,18109.0
101019,2024-04,0,1,2024-05,2024-06,13.8,8.7,-5.100000000000001,down,10635,18109.0,14082.0
101019,2024-05,0,0,2024-06,2024-07,8.7,18.2,9.5,up,18109,14082.0,43801.0
101019,2024-06,0,0,2024-07,2024-08,18.2,9.56,-8.639999999999999,down,14082,43801.0,11749.0
101019,2024-07,0,0,2024-08,2024-09,9.56,13.3,3.74,up,43801,11749.0,7305.0
101019,2024-08,0,0,2024-09,2024-10,13.3,10.0,-3.3000000000000007,down,11749,7305.0,12472.0
101019,2024-09,0,0,2024-10,2024-11,10.0,10.28,0.27999999999999936,up,7305,12472.0,19608.0
101019,2024-10,0,0,2024-11,2024-12,10.28,10.91,0.6300000000000008,up,12472,19608.0,40996.0
101019,2024-11,0,1,2024-12,2025-01,10.91,14.88,3.9700000000000006,up,19608,40996.0,47792.0
101019,2024-12,0,0,2025-01,2025-02,14.88,7.36,-7.5200000000000005,down,40996,47792.0,18732.0
101019,2025-01,0,0,2025-02,2025-03,7.36,14.58,7.22,up,47792,18732.0,27191.0
101019,2025-02,0,0,2025-03,2025-04,14.58,11.55,-3.0299999999999994,down,18732,27191.0,15956.0
101019,2025-03,0,0,2025-04,2025-05,11.55,4.25,-7.300000000000001,down,27191,15956.0,47069.0
101019,2025-04,0,0,2025-05,2025-06,4.25,12.27,8.02,up,15956,47069.0,46107.0
101019,2025-05,0,0,2025-06,2025-07,12.27,13.37,1.0999999999999996,up,47069,46107.0,39592.0
101019,2025-06,0,0,2025-07,2025-08,13.37,6.53,-6.839999999999999,down,46107,39592.0,19049.0
101019,2025-07,0,0,2025-08,2025-09,6.53,12.43,5.8999999999999995,up,39592,19049.0,38181.0
101020,2024-01,0,0,2024-02,2024-03,8.26,4.16,-4.1,down,38899,30062.0,44586.0
101020,2024-02,0,0,2024-03,2024-04,4.16,7.74,3.58,up,30062,44586.0,25121.0
101020,2024-03,1,1,2024-04,2024-05,7.74,6.33,-1.4100000000000001,down,44586,25121.0,27925.0
101020,2024-04,0,0,2024-05,2024-06,6.33,4.74,-1.5899999999999999,down,25121,27925.0,36657.0
101020,2024-05,0,0,2024-06,2024-07,4.74,5.92,1.1799999999999997,up,27925,36657.0,11339.0
101020,2024-06,0,0,2024-07,2024-08,5.92,6.86,0.9400000000000004,up,36657,11339.0,18960.0
101020,2024-07,0,0,2024-08,2024-09,6.86,2.54,-4.32,down,11339,18960.0,40796.0
101020,2024-08,0,0,2024-09,2024-10,2.54,8.4,5.86,up,18960,40796.0,18982.0
101020,2024-09,0,0,2024-10,2024-11,8.4,4.31,-4.090000000000001,down,40796,18982.0,6180.0
101020,2024-10,1,1,2024-11,2024-12,4.31,8.58,4.2700000000000005,up,18982,6180.0,46241.0
101020,2024-11,0,0,2024-12,2025-01,8.58,7.43,-1.1500000000000004,down,6180,46241.0,8680.0
101020,2024-12,0,1,2025-01,2025-02,7.43,7.73,0.3000000000000007,up,46241,8680.0,18848.0
101020,2025-01,0,0,2025-02,2025-03,7.73,5.71,-2.0200000000000005,down,8680,18848.0,44725.0
101020,2025-02,0,0,2025-03,2025-04,5.71,8.41,2.7,up,18848,44725.0,33498.0
101020,2025-03,0,0,2025-04,2025-05,8.41,3.92,-4.49,down,44725,33498.0,30169.0
101020,2025-04,0,0,2025-05,2025-06,3.92,3.79,-0.1299999999999999,down,33498,30169.0,5503.0
101020,2025-05,0,0,2025-06,2025-07,3.79,2.6,-1.19,down,30169,5503.0,33743.0
101020,2025-09,0,0,2025-10,2025-11,9.26,4.48,-4.779999999999999,down,2415,21843.0,5509.0
101020,2025-10,0,0,2025-11,2025-12,4.48,4.65,0.16999999999999993,up,21843,5509.0,8143.0
101021,2024-01,0,0,2024-02,2024-03,8.24,7.81,-0.4300000000000006,down,34087,22156.0,16075.0
101021,2024-02,0,0,2024-03,2024-04,7.81,5.34,-2.4699999999999998,down,22156,16075.0,39358.0
101021,2024-03,0,1,2024-04,2024-05,5.34,5.42,0.08000000000000007,up,16075,39358.0,37365.0
101021,2024-04,0,0,2024-05,2024-06,5.42,4.69,-0.7299999999999995,down,39358,37365.0,32903.0
101021,2024-05,0,0,2024-06,2024-07,4.69,4.59,-0.10000000000000053,down,37365,32903.0,38023.0
101021,2024-06,0,0,2024-07,2024-08,4.59,7.57,2.9800000000000004,up,32903,38023.0,44378.0
101021,2024-07,0,0,2024-08,2024-09,7.57,11.68,4.109999999999999,up,38023,44378.0,8754.0
101021,2024-08,0,0,2024-09,2024-10,11.68,11.56,-0.11999999999999922,down,44378,8754.0,28921.0
101021,2024-09,0,0,2024-10,2024-11,11.56,6.32,-5.24,down,8754,28921.0,17989.0
101021,2025-01,0,0,2025-02,2025-03,7.55,10.08,2.5300000000000002,up,10900,24649.0,9693.0
101021,2025-02,0,0,2025-03,2025-04,10.08,10.16,0.08000000000000007,up,24649,9693.0,47855.0
101021,2025-03,0,0,2025-04,2025-05,10.16,10.29,0.129999999999999,up,9693,47855.0,21247.0
101021,2025-04,0,0,2025-05,2025-06,10.29,5.9,-4.389999999999999,down,47855,21247.0,44185.0
101021,2025-05,0,0,2025-06,2025-07,5.9,5.9,0.0,equal,21247,44185.0,34655.0
101021,2025-06,0,0,2025-07,2025-08,5.9,8.95,3.049999999999999,up,44185,34655.0,11759.0
101021,2025-07,0,0,2025-08,2025-09,8.95,2.99,-5.959999999999999,down,34655,11759.0,32832.0
101021,2025-08,0,0,2025-09,2025-10,2.99,4.07,1.08,up,11759,32832.0,42275.0
101021,2025-09,0,0,2025-10,2025-11,4.07,8.71,4.640000000000001,up,32832,42275.0,13076.0
101021,2025-10,0,0,2025-11,2025-12,8.71,6.98,-1.7300000000000004,down,42275,13076.0,39909.0
101022,2024-01,0,0,2024-02,2024-03,9.28,4.77,-4.51,down,28320,29229.0,5033.0
101022,2024-02,0,0,2024-03,2024-04,4.77,8.28,3.51,up,29229,5033.0,4952.0
101022,2024-03,0,0,2024-04,2024-05,8.28,8.25,-0.02999999999999936,down,5033,4952.0,10988.0
101022,2024-04,0,0,2024-05,2024-06,8.25,7.16,-1.0899999999999999,down,4952,10988.0,38862.0
101022,2024-05,0,1,2024-06,2024-07,7.16,10.31,3.1500000000000004,up,10988,38862.0,10542.0
101022,2024-06,0,0,2024-07,2024-08,10.31,16.95,6.639999999999999,up,38862,10542.0,21772.0
101022,2024-07,0,0,2024-08,2024-09,16.95,10.29,-6.66,down,10542,21772.0,575.0
101022,2024-08,0,0,2024-09,2024-10,10.29,13.81,3.5200000000000014,up,21772,575.0,34064.0
101022,2024-09,0,0,2024-10,2024-11,13.81,8.72,-5.09,down,575,34064.0,21022.0
101022,2024-10,0,1,2024-11,2024-12,8.72,5.49,-3.2300000000000004,down,34064,21022.0,13258.0
101022,2024-11,0,0,2024-12,2025-01,5.49,7.11,1.62,up,21022,13258.0,35166.0
101022,2024-12,0,0,2025-01,2025-02,7.11,5.99,-1.12,down,13258,35166.0,15392.0
101022,2025-01,0,1,2025-02,2025-03,5.99,8.0,2.01,up,35166,15392.0,47636.0
101022,2025-02,0,0,2025-03,2025-04,8.0,7.29,-0.71,down,15392,47636.0,25442.0
101022,2025-03,0,1,2025-04,2025-05,7.29,10.75,3.46,up,47636,25442.0,7548.0
101022,2025-04,0,0,2025-05,2025-06,10.75,3.97,-6.779999999999999,down,25442,7548.0,37647.0
101022,2025-05,0,0,2025-06,2025-07,3.97,8.53,4.559999999999999,up,7548,37647.0,40339.0
101022,2025-06,0,0,2025-07,2025-08,8.53,8.04,-0.4900000000000002,down,37647,40339.0,12397.0
101022,2025-07,0,1,2025-08,2025-09,8.04,8.87,0.8300000000000001,up,40339,12397.0,31406.0
101022,2025-08,0,0,2025-09,2025-10,8.87,2.96,-5.909999999999999,down,12397,31406.0,17102.0
101022,2025-09,0,0,2025-10,2025-11,2.96,10.9,7.94,up,31406,17102.0,40152.0
101022,2025-10,0,0,2025-11,2025-12,10.9,15.42,4.52,up,17102,40152.0,42519.0
101023,2024-01,0,1,2024-02,2024-03,7.46,7.14,-0.3200000000000003,down,15569,33852.0,16428.0
101023,2024-02,0,1,2024-03,2024-04,7.14,15.74,8.600000000000001,up,33852,16428.0,47613.0
101023,2024-03,0,0,2024-04,2024-05,15.74,6.52,-9.22,down,16428,47613.0,37384.0
101023,2024-04,0,0,2024-05,2024-06,6.52,9.7,3.1799999999999997,up,47613,37384.0,3201.0
101023,2024-05,0,1,2024-06,2024-07,9.7,8.71,-0.9899999999999984,down,37384,3201.0,34553.0
101023,2024-06,0,1,2024-07,2024-08,8.71,13.68,4.969999999999999,up,3201,34553.0,12604.0
101023,2024-07,0,0,2024-08,2024-09,13.68,13.04,-0.6400000000000006,down,34553,12604.0,29240.0
101023,2024-08,0,1,2024-09,2024-10,13.04,9.59,-3.4499999999999993,down,12604,29240.0,21665.0
101023,2024-09,0,0,2024-10,2024-11,9.59,12.9,3.3100000000000005,up,29240,21665.0,7450.0
101023,2024-10,0,0,2024-11,2024-12,12.9,6.49,-6.41,down,21665,7450.0,47734.0
101023,2024-11,0,0,2024-12,2025-01,6.49,10.9,4.41,up,7450,47734.0,36401.0
101023,2024-12,0,0,2025-01,2025-02,10.9,8.4,-2.5,down,47734,36401.0,1694.0
101023,2025-01,0,0,2025-02,2025-03,8.4,10.52,2.119999999999999,up,36401,1694.0,26708.0
101023,2025-02,0,1,2025-03,2025-04,10.52,9.04,-1.4800000000000004,down,1694,26708.0,20948.0
101023,2025-03,0,0,2025-04,2025-05,9.04,4.97,-4.069999999999999,down,26708,20948.0,13762.0
101023,2025-04,0,1,2025-05,2025-06,4.97,4.03,-0.9399999999999995,down,20948,13762.0,12621.0
101023,2025-05,0,0,2025-06,2025-07,4.03,12.1,8.07,up,13762,12621.0,10652.0
101023,2025-06,0,0,2025-07,2025-08,12.1,6.27,-5.83,down,12621,10652.0,8519.0
101023,2025-07,1,1,2025-08,2025-09,6.27,11.49,5.220000000000001,up,10652,8519.0,6508.0
101023,2025-08,0,0,2025-09,2025-10,11.49,6.89,-4.6000000000000005,down,8519,6508.0,20622.0
101023,2025-09,0,0,2025-10,2025-11,6.89,12.69,5.8,up,6508,20622.0,31174.0
101023,2025-10,0,0,2025-11,2025-12,12.69,8.5,-4.1899999999999995,down,20622,31174.0,46857.0
101024,2024-01,0,0,2024-02,2024-03,11.11,6.12,-4.989999999999999,down,45549,37349.0,18582.0
101024,2024-02,0,0,2024-03,2024-04,6.12,7.54,1.42,up,37349,18582.0,1379.0
101024,2024-03,0,1,2024-04,2024-05,7.54,2.48,-5.0600000000000005,down,18582,1379.0,31292.0
101024,2024-04,0,1,2024-05,2024-06,2.48,6.89,4.41,up,1379,31292.0,20623.0
101024,2024-05,0,1,2024-06,2024-07,6.89,10.35,3.46,up,31292,20623.0,25971.0
101024,2024-06,0,0,2024-07,2024-08,10.35,8.38,-1.9699999999999989,down,20623,25971.0,39505.0
101024,2024-07,0,0,2024-08,2024-09,8.38,6.38,-2.000000000000001,down,25971,39505.0,30026.0
101024,2024-08,1,1,2024-09,2024-10,6.38,10.11,3.7299999999999995,up,39505,30026.0,32309.0
101024,2024-09,0,0,2024-10,2024-11,10.11,10.53,0.41999999999999993,up,30026,32309.0,388.0
101024,2024-10,0,0,2024-11,2024-12,10.53,5.71,-4.819999999999999,down,32309,388.0,14019.0
101024,2024-11,0,0,2024-12,2025-01,5.71,9.28,3.5699999999999994,up,388,14019.0,40330.0
101024,2025-04,0,0,2025-05,2025-06,6.76,4.82,-1.9399999999999995,down,12433,36368.0,41705.0
101024,2025-08,0,0,2025-09,2025-10,5.06,9.77,4.71,up,33257,11703.0,21717.0
101024,2025-09,0,0,2025-10,2025-11,9.77,7.89,-1.88,down,11703,21717.0,47568.0
101024,2025-10,0,0,2025-11,2025-12,7.89,5.47,-2.42,down,21717,47568.0,42879.0
101025,2024-03,0,0,2024-04,2024-05,3.88,6.01,2.13,up,9459,32505.0,48381.0
101025,2024-04,0,0,2024-05,2024-06,6.01,6.42,0.41000000000000014,up,32505,48381.0,7445.0
101025,2024-05,0,0,2024-06,2024-07,6.42,2.8,-3.62,down,48381,7445.0,9652.0
101025,2024-06,0,0,2024-07,2024-08,2.8,3.23,0.43000000000000016,up,7445,9652.0,29302.0
101025,2024-07,0,0,2024-08,2024-09,3.23,5.97,2.7399999999999998,up,9652,29302.0,16787.0
101025,2024-08,0,0,2024-09,2024-10,5.97,4.13,-1.8399999999999999,down,29302,16787.0,45045.0
101025,2024-09,0,0,2024-10,2024-11,4.13,3.4,-0.73,down,16787,45045.0,44324.0
101025,2024-10,0,0,2024-11,2024-12,3.4,8.58,5.18,up,45045,44324.0,1341.0
101025,2024-11,0,0,2024-12,2025-01,8.58,8.43,-0.15000000000000036,down,44324,1341.0,1139.0
101025,2024-12,0,1,2025-01,2025-02,8.43,4.65,-3.7799999999999994,down,1341,1139.0,14291.0
101025,2025-01,0,0,2025-02,2025-03,4.65,7.28,2.63,up,1139,14291.0,35658.0
101025,2025-02,0,0,2025-03,2025-04,7.28,3.03,-4.25,down,14291,35658.0,10388.0
101025,2025-03,1,1,2025-04,2025-05,3.03,4.07,1.0400000000000005,up,35658,10388.0,36856.0
101025,2025-04,0,0,2025-05,2025-06,4.07,5.21,1.1399999999999997,up,10388,36856.0,41901.0
101025,2025-05,0,0,2025-06,2025-07,5.21,3.24,-1.9699999999999998,down,36856,41901.0,32676.0
101025,2025-06,0,0,2025-07,2025-08,3.24,6.39,3.1499999999999995,up,41901,32676.0,28224.0
101025,2025-07,0,0,2025-08,2025-09,6.39,5.83,-0.5599999999999996,down,32676,28224.0,21975.0
101025,2025-08,0,0,2025-09,2025-10,5.83,8.44,2.6099999999999994,up,28224,21975.0,38848.0
101025,2025-09,0,0,2025-10,2025-11,8.44,4.75,-3.6899999999999995,down,21975,38848.0,4013.0
101025,2025-10,0,1,2025-11,2025-12,4.75,6.31,1.5599999999999996,up,38848,4013.0,35940.0
101026,2024-01,0,1,2024-02,2024-03,8.89,5.06,-3.830000000000001,down,3597,3717.0,33231.0
101026,2024-02,0,0,2024-03,2024-04,5.06,10.16,5.1000000000000005,up,3717,33231.0,27385.0
101026,2024-06,0,0,2024-07,2024-08,11.54,18.24,6.699999999999999,up,19271,43552.0,36983.0
101026,2024-07,0,0,2024-08,2024-09,18.24,12.02,-6.219999999999999,down,43552,36983.0,40773.0
101026,2024-08,0,1,2024-09,2024-10,12.02,9.85,-2.17,down,36983,40773.0,20501.0
101026,2024-09,0,1,2024-10,2024-11,9.85,7.12,-2.7299999999999995,down,40773,20501.0,8408.0
101026,2024-10,0,0,2024-11,2024-12,7.12,10.18,3.0599999999999996,up,20501,8408.0,19524.0
101026,2024-11,0,0,2024-12,2025-01,10.18,13.1,2.92,up,8408,19524.0,40704.0
101026,2025-03,1,1,2025-04,2025-05,15.94,16.95,1.0099999999999998,up,41920,15662.0,43525.0
101026,2025-04,0,0,2025-05,2025-06,16.95,16.02,-0.9299999999999997,down,15662,43525.0,43722.0
101026,2025-05,0,0,2025-06,2025-07,16.02,14.08,-1.9399999999999995,down,43525,43722.0,24663.0
101026,2025-06,0,0,2025-07,2025-08,14.08,14.15,0.07000000000000028,up,43722,24663.0,366.0
101026,2025-07,0,1,2025-08,2025-09,14.15,12.45,-1.700000000000001,down,24663,366.0,36833.0
101026,2025-08,0,1,2025-09,2025-10,12.45,19.9,7.449999999999999,up,366,36833.0,26219.0
101026,2025-09,0,0,2025-10,2025-11,19.9,15.98,-3.919999999999998,down,36833,26219.0,33547.0
101027,2024-01,0,1,2024-02,2024-03,6.51,7.67,1.1600000000000001,up,16472,19486.0,12410.0
101027,2024-02,0,0,2024-03,2024-04,7.67,5.23,-2.4399999999999995,down,19486,12410.0,26097.0
101027,2024-03,0,0,2024-04,2024-05,5.23,7.7,2.4699999999999998,up,12410,26097.0,17924.0
101027,2024-04,0,0,2024-05,2024-06,7.7,3.74,-3.96,down,26097,17924.0,27380.0
101027,2024-05,0,0,2024-06,2024-07,3.74,7.96,4.22,up,17924,27380.0,13916.0
101027,2024-06,0,0,2024-07,2024-08,7.96,3.85,-4.109999999999999,down,27380,13916.0,18105.0
101027,2024-07,0,0,2024-08,2024-09,3.85,8.55,4.700000000000001,up,13916,18105.0,40669.0
101027,2024-08,0,0,2024-09,2024-10,8.55,6.13,-2.420000000000001,down,18105,40669.0,29609.0
101027,2024-09,0,0,2024-10,2024-11,6.13,5.31,-0.8200000000000003,down,40669,29609.0,46018.0
101027,2024-10,0,0,2024-11,2024-12,5.31,0.94,-4.369999999999999,down,29609,46018.0,3905.0
101027,2024-11,0,1,2024-12,2025-01,0.94,3.36,2.42,up,46018,3905.0,33207.0
101027,2024-12,0,1,2025-01,2025-02,3.36,6.55,3.19,up,3905,33207.0,20303.0
101027,2025-01,0,0,2025-02,2025-03,6.55,4.77,-1.7800000000000002,down,33207,20303.0,33954.0
101028,2024-01,0,0,2024-02,2024-03,10.45,6.5,-3.9499999999999993,down,43839,9413.0,7235.0
101028,2024-02,0,1,2024-03,2024-04,6.5,14.45,7.949999999999999,up,9413,7235.0,36498.0
101028,2024-03,0,0,2024-04,2024-05,14.45,7.62,-6.829999999999999,down,7235,36498.0,31794.0
101028,2024-04,0,0,2024-05,2024-06,7.62,9.02,1.3999999999999995,up,36498,31794.0,30489.0
101028,2024-05,0,1,2024-06,2024-07,9.02,8.8,-0.21999999999999886,down,31794,30489.0,39047.0
101028,2024-06,0,0,2024-07,2024-08,8.8,8.61,-0.19000000000000128,down,30489,39047.0,19578.0
101028,2024-07,0,0,2024-08,2024-09,8.61,4.32,-4.289999999999999,down,39047,19578.0,36909.0
101028,2024-08,0,1,2024-09,2024-10,4.32,12.72,8.4,up,19578,36909.0,30138.0
101028,2024-09,0,0,2024-10,2024-11,12.72,10.18,-2.540000000000001,down,36909,30138.0,20429.0
101028,2024-10,0,0,2024-11,2024-12,10.18,7.73,-2.4499999999999993,down,30138,20429.0,9244.0
101028,2024-11,0,0,2024-12,2025-01,7.73,14.7,6.969999999999999,up,20429,9244.0,45367.0
101028,2024-12,1,1,2025-01,2025-02,14.7,9.63,-5.0699999999999985,down,9244,45367.0,32018.0
101028,2025-01,0,0,2025-02,2025-03,9.63,7.31,-2.320000000000001,down,45367,32018.0,27795.0
101028,2025-02,0,1,2025-03,2025-04,7.31,6.92,-0.3899999999999997,down,32018,27795.0,45352.0
101028,2025-03,0,0,2025-04,2025-05,6.92,7.01,0.08999999999999986,up,27795,45352.0,47350.0
101028,2025-04,0,1,2025-05,2025-06,7.01,8.69,1.6799999999999997,up,45352,47350.0,25675.0
101028,2025-05,0,0,2025-06,2025-07,8.69,12.34,3.6500000000000004,up,47350,25675.0,44731.0
101028,2025-06,1,1,2025-07,2025-08,12.34,11.03,-1.3100000000000005,down,25675,44731.0,42675.0
101028,2025-07,1,1,2025-08,2025-09,11.03,4.84,-6.1899999999999995,down,44731,42675.0,3254.0
101028,2025-08,0,0,2025-09,2025-10,4.84,6.7,1.8600000000000003,up,42675,3254.0,12756.0
101028,2025-09,0,0,2025-10,2025-11,6.7,10.81,4.11,up,3254,12756.0,15735.0
101028,2025-10,0,1,2025-11,2025-12,10.81,8.09,-2.7200000000000006,down,12756,15735.0,15542.0
101029,2024-01,0,0,2024-02,2024-03,7.4,11.96,4.5600000000000005,up,19946,40314.0,3390.0
101029,2024-02,0,0,2024-03,2024-04,11.96,8.44,-3.5200000000000014,down,40314,3390.0,23377.0
101029,2024-03,0,0,2024-04,2024-05,8.44,7.34,-1.0999999999999996,down,3390,23377.0,15093.0
101029,2024-04,0,1,2024-05,2024-06,7.34,9.87,2.5299999999999994,up,23377,15093.0,48491.0
101029,2024-05,0,0,2024-06,2024-07,9.87,11.45,1.58,up,15093,48491.0,48272.0
101029,2024-06,0,0,2024-07,2024-08,11.45,10.49,-0.9599999999999991,down,48491,48272.0,33534.0
101029,2024-07,0,1,2024-08,2024-09,10.49,13.41,2.92,up,48272,33534.0,3189.0
101029,2024-08,0,1,2024-09,2024-10,13.41,12.01,-1.4000000000000004,down,33534,3189.0,44547.0
101029,2024-09,0,0,2024-10,2024-11,12.01,21.09,9.08,up,3189,44547.0,14987.0
101029,2024-10,0,0,2024-11,2024-12,21.09,14.74,-6.35,down,44547,14987.0,28413.0
101029,2024-11,0,1,2024-12,2025-01,14.74,12.63,-2.1099999999999994,down,14987,28413.0,38565.0
101029,2024-12,0,1,2025-01,2025-02,12.63,12.6,-0.030000000000001137,down,28413,38565.0,11658.0
101029,2025-01,0,0,2025-02,2025-03,12.6,9.57,-3.0299999999999994,down,38565,11658.0,326.0
101029,2025-02,0,1,2025-03,2025-04,9.57,12.15,2.58,up,11658,326.0,33433.0
101029,2025-03,0,1,2025-04,2025-05,12.15,8.3,-3.8499999999999996,down,326,33433.0,41536.0
101029,2025-04,0,1,2025-05,2025-06,8.3,8.94,0.6399999999999988,up,33433,41536.0,46417.0
101029,2025-05,0,1,2025-06,2025-07,8.94,14.12,5.18,up,41536,46417.0,17653.0
101029,2025-06,0,0,2025-07,2025-08,14.12,20.94,6.820000000000002,up,46417,17653.0,14744.0
101029,2025-07,0,1,2025-08,2025-09,20.94,20.61,-0.33000000000000185,down,17653,14744.0,2521.0
101029,2025-08,0,0,2025-09,2025-10,20.61,17.9,-2.710000000000001,down,14744,2521.0,20282.0
101029,2025-09,0,0,2025-10,2025-11,17.9,19.09,1.1900000000000013,up,2521,20282.0,36006.0
101029,2025-10,0,0,2025-11,2025-12,19.09,16.31,-2.780000000000001,down,20282,36006.0,5950.0
101030,2024-01,0,0,2024-02,2024-03,10.86,14.81,3.950000000000001,up,43494,18163.0,21769.0
101030,2024-02,0,0,2024-03,2024-04,14.81,17.71,2.9000000000000004,up,18163,21769.0,29239.0
101030,2024-06,0,0,2024-07,2024-08,4.5,19.46,14.96,up,25989,26033.0,33338.0
101030,2024-07,0,0,2024-08,2024-09,19.46,15.32,-4.140000000000001,down,26033,33338.0,42060.0
101030,2024-08,0,1,2024-09,2024-10,15.32,13.72,-1.5999999999999996,down,33338,42060.0,16272.0
101030,2024-09,0,0,2024-10,2024-11,13.72,14.03,0.3099999999999987,up,42060,16272.0,21774.0
101030,2024-10,0,0,2024-11,2024-12,14.03,17.3,3.2700000000000014,up,16272,21774.0,43747.0
101030,2024-11,0,0,2024-12,2025-01,17.3,18.28,0.9800000000000004,up,21774,43747.0,17495.0
101030,2024-12,0,1,2025-01,2025-02,18.28,2.51,-15.770000000000001,down,43747,17495.0,1993.0
101030,2025-01,0,0,2025-02,2025-03,2.51,15.22,12.71,up,17495,1993.0,25480.0
101030,2025-02,0,0,2025-03,2025-04,15.22,21.02,5.799999999999999,up,1993,25480.0,10869.0
101030,2025-03,0,1,2025-04,2025-05,21.02,18.9,-2.120000000000001,down,25480,10869.0,46539.0
101030,2025-04,0,0,2025-05,2025-06,18.9,12.57,-6.329999999999998,down,10869,46539.0,38061.0
101030,2025-05,0,0,2025-06,2025-07,12.57,12.1,-0.47000000000000064,down,46539,38061.0,3872.0
101030,2025-06,0,1,2025-07,2025-08,12.1,15.41,3.3100000000000005,up,38061,3872.0,16684.0
101030,2025-07,0,1,2025-08,2025-09,15.41,9.88,-5.529999999999999,down,3872,16684.0,30330.0
101030,2025-08,0,0,2025-09,2025-10,9.88,12.7,2.8199999999999985,up,16684,30330.0,36144.0
101031,2024-01,0,1,2024-02,2024-03,8.9,11.47,2.5700000000000003,up,5238,4067.0,18825.0
101031,2024-02,0,1,2024-03,2024-04,11.47,14.74,3.2699999999999996,up,4067,18825.0,18041.0
101031,2024-03,0,0,2024-04,2024-05,14.74,12.83,-1.9100000000000001,down,18825,18041.0,11020.0
101031,2024-04,0,1,2024-05,2024-06,12.83,27.31,14.479999999999999,up,18041,11020.0,22516.0
101031,2024-05,0,1,2024-06,2024-07,27.31,12.77,-14.54,down,11020,22516.0,39146.0
101031,2024-06,0,0,2024-07,2024-08,12.77,13.54,0.7699999999999996,up,22516,39146.0,45193.0
101031,2024-10,0,0,2024-11,2024-12,7.07,16.23,9.16,up,47826,12428.0,11967.0
101031,2024-11,0,1,2024-12,2025-01,16.23,21.26,5.030000000000001,up,12428,11967.0,48065.0
101031,2024-12,0,0,2025-01,2025-02,21.26,11.64,-9.620000000000001,down,11967,48065.0,7341.0
101031,2025-01,0,0,2025-02,2025-03,11.64,17.92,6.280000000000001,up,48065,7341.0,10696.0
101031,2025-02,0,0,2025-03,2025-04,17.92,21.67,3.75,up,7341,10696.0,43339.0
101031,2025-03,0,0,2025-04,2025-05,21.67,9.92,-11.750000000000002,down,10696,43339.0,30333.0
101031,2025-04,0,0,2025-05,2025-06,9.92,22.96,13.040000000000001,up,43339,30333.0,13956.0
101031,2025-05,0,0,2025-06,2025-07,22.96,6.31,-16.650000000000002,down,30333,13956.0,34514.0
101031,2025-06,1,1,2025-07,2025-08,6.31,17.12,10.810000000000002,up,13956,34514.0,40663.0
101031,2025-07,0,0,2025-08,2025-09,17.12,12.14,-4.98,down,34514,40663.0,2965.0
101031,2025-08,0,0,2025-09,2025-10,12.14,17.83,5.689999999999998,up,40663,2965.0,45150.0
101031,2025-09,0,0,2025-10,2025-11,17.83,12.04,-5.789999999999999,down,2965,45150.0,26178.0
101031,2025-10,0,0,2025-11,2025-12,12.04,10.72,-1.3199999999999985,down,45150,26178.0,32589.0
101032,2024-01,0,1,2024-02,2024-03,11.83,14.05,2.2200000000000006,up,24782,32052.0,45728.0
101032,2024-02,0,1,2024-03,2024-04,14.05,14.42,0.3699999999999992,up,32052,45728.0,37960.0
101032,2024-03,0,1,2024-04,2024-05,14.42,7.74,-6.68,down,45728,37960.0,24492.0
101032,2024-04,0,0,2024-05,2024-06,7.74,14.31,6.57,up,37960,24492.0,47638.0
101032,2024-05,0,1,2024-06,2024-07,14.31,11.68,-2.630000000000001,down,24492,47638.0,8270.0
101032,2024-06,1,1,2024-07,2024-08,11.68,15.59,3.91,up,47638,8270.0,42839.0
101032,2024-07,1,1,2024-08,2024-09,15.59,13.78,-1.8100000000000005,down,8270,42839.0,15766.0
101032,2024-08,0,1,2024-09,2024-10,13.78,12.04,-1.7400000000000002,down,42839,15766.0,35130.0
101032,2024-09,0,1,2024-10,2024-11,12.04,8.01,-4.029999999999999,down,15766,35130.0,31818.0
101032,2024-10,1,1,2024-11,2024-12,8.01,12.46,4.450000000000001,up,35130,31818.0,22300.0
101032,2024-11,0,0,2024-12,2025-01,12.46,14.15,1.6899999999999995,up,31818,22300.0,19045.0
101032,2024-12,0,1,2025-01,2025-02,14.15,7.89,-6.260000000000001,down,22300,19045.0,21726.0
101032,2025-01,0,1,2025-02,2025-03,7.89,13.46,5.570000000000001,up,19045,21726.0,36620.0
101032,2025-02,0,1,2025-03,2025-04,13.46,4.55,-8.91,down,21726,36620.0,15638.0
101032,2025-03,0,0,2025-04,2025-05,4.55,13.11,8.559999999999999,up,36620,15638.0,32201.0
101032,2025-04,0,0,2025-05,2025-06,13.11,20.29,7.18,up,15638,32201.0,2264.0
101032,2025-05,1,1,2025-06,2025-07,20.29,20.47,0.17999999999999972,up,32201,2264.0,27346.0
