hcp_id,period,responded_strict,model,capacity,rank,score,eligible_monthly_rows
100466,2025-11,0,core_logistic,0.2,320,0.1535859977903858,2017
100225,2025-11,0,core_logistic,0.2,321,0.1532433501413295,2017
101936,2025-11,0,core_logistic,0.2,322,0.1530530137902337,2017
101233,2025-11,0,core_logistic,0.2,323,0.1527384584194843,2017
100161,2025-11,0,core_logistic,0.2,324,0.1523052955582564,2017
100117,2025-11,0,core_logistic,0.2,325,0.1522928452378607,2017
100555,2025-11,0,core_logistic,0.2,326,0.1519470216637299,2017
101910,2025-11,1,core_logistic,0.2,327,0.1510426832691521,2017
101411,2025-11,0,core_logistic,0.2,328,0.1509807868747165,2017
100744,2025-11,0,core_logistic,0.2,329,0.1508935324173357,2017
101400,2025-11,0,core_logistic,0.2,330,0.1508669469672254,2017
100429,2025-11,0,core_logistic,0.2,331,0.1507869891421813,2017
100271,2025-11,1,core_logistic,0.2,332,0.1506262146891386,2017
101623,2025-11,0,core_logistic,0.2,333,0.1505321578142662,2017
100253,2025-11,0,core_logistic,0.2,334,0.1499333980139782,2017
100044,2025-11,0,core_logistic,0.2,335,0.149246700965499,2017
100238,2025-11,0,core_logistic,0.2,336,0.1491802739643452,2017
101624,2025-11,0,core_logistic,0.2,337,0.1489580672032255,2017
100145,2025-11,0,core_logistic,0.2,338,0.1489508971149458,2017
100206,2025-11,0,core_logistic,0.2,339,0.1486952870341765,2017
101850,2025-11,0,core_logistic,0.2,340,0.1486230381850739,2017
100300,2025-11,0,core_logistic,0.2,341,0.1474870324168397,2017
100446,2025-11,0,core_logistic,0.2,342,0.147477750779876,2017
101808,2025-11,0,core_logistic,0.2,343,0.1472955235009591,2017
100299,2025-11,0,core_logistic,0.2,344,0.1471379060924079,2017
101817,2025-11,1,core_logistic,0.2,345,0.1467760603696726,2017
100128,2025-11,0,core_logistic,0.2,346,0.1466385178082087,2017
101917,2025-11,0,core_logistic,0.2,347,0.1465268379542699,2017
101858,2025-11,0,core_logistic,0.2,348,0.1463360851183644,2017
101216,2025-11,0,core_logistic,0.2,349,0.1462664717005904,2017
101320,2025-11,0,core_logistic,0.2,350,0.1459482801477358,2017
100589,2025-11,1,core_logistic,0.2,351,0.1457940499883219,2017
100977,2025-11,1,core_logistic,0.2,352,0.145427449082484,2017
100380,2025-11,0,core_logistic,0.2,353,0.1451681593260437,2017
100340,2025-11,0,core_logistic,0.2,354,0.1448368534412825,2017
100592,2025-11,0,core_logistic,0.2,355,0.1448119903816665,2017
101811,2025-11,0,core_logistic,0.2,356,0.1444103639112946,2017
101287,2025-11,0,core_logistic,0.2,357,0.1442973016307088,2017
101169,2025-11,0,core_logistic,0.2,358,0.1440777323531207,2017
101013,2025-11,1,core_logistic,0.2,359,0.1439709820016111,2017
101036,2025-11,0,core_logistic,0.2,360,0.1437598844229108,2017
101780,2025-11,0,core_logistic,0.2,361,0.1437105238085325,2017
100286,2025-11,0,core_logistic,0.2,362,0.1436156129956083,2017
101638,2025-11,0,core_logistic,0.2,363,0.1433991983732742,2017
100492,2025-11,0,core_logistic,0.2,364,0.1431835216536707,2017
101697,2025-11,1,core_logistic,0.2,365,0.1429905773727549,2017
100848,2025-11,0,core_logistic,0.2,366,0.1428886752030386,2017
101932,2025-11,0,core_logistic,0.2,367,0.1420292200316417,2017
100929,2025-11,0,core_logistic,0.2,368,0.1415353233257222,2017
101195,2025-11,0,core_logistic,0.2,369,0.1410319790477524,2017
101338,2025-11,1,core_logistic,0.2,370,0.1405003841555561,2017
100665,2025-11,0,core_logistic,0.2,371,0.1402269346719032,2017
101769,2025-11,0,core_logistic,0.2,372,0.1401508704451242,2017
100629,2025-11,0,core_logistic,0.2,373,0.1399067065923092,2017
100048,2025-11,0,core_logistic,0.2,374,0.1391298120065728,2017
101240,2025-11,0,core_logistic,0.2,375,0.1384538548046903,2017
101382,2025-11,0,core_logistic,0.2,376,0.137873096677038,2017
101981,2025-11,0,core_logistic,0.2,377,0.1377337664216519,2017
101804,2025-11,0,core_logistic,0.2,378,0.1377008202544292,2017
100792,2025-11,0,core_logistic,0.2,379,0.1376572351954945,2017
100175,2025-11,0,core_logistic,0.2,380,0.1375945869726284,2017
101087,2025-11,0,core_logistic,0.2,381,0.1373884346909314,2017
101906,2025-11,0,core_logistic,0.2,382,0.1371678185623373,2017
101506,2025-11,0,core_logistic,0.2,383,0.1369224914468034,2017
100636,2025-11,0,core_logistic,0.2,384,0.1366152606060752,2017
100869,2025-11,0,core_logistic,0.2,385,0.1364093102903741,2017
101605,2025-11,0,core_logistic,0.2,386,0.13610146175883,2017
102012,2025-11,0,core_logistic,0.2,387,0.1358674783062602,2017
101996,2025-11,0,core_logistic,0.2,388,0.1357616274123084,2017
101673,2025-11,0,core_logistic,0.2,389,0.1354814338505515,2017
100411,2025-11,1,core_logistic,0.2,390,0.135179555002153,2017
100105,2025-11,0,core_logistic,0.2,391,0.1349672504717418,2017
101888,2025-11,0,core_logistic,0.2,392,0.1346987071862004,2017
100073,2025-11,0,core_logistic,0.2,393,0.1346905411352743,2017
101094,2025-11,0,core_logistic,0.2,394,0.1346713356177685,2017
101270,2025-11,0,core_logistic,0.2,395,0.134521386886331,2017
101916,2025-11,0,core_logistic,0.2,396,0.1342892369471061,2017
100809,2025-11,0,core_logistic,0.2,397,0.1339339115137557,2017
101628,2025-11,0,core_logistic,0.2,398,0.1329319106763729,2017
100971,2025-11,1,core_logistic,0.2,399,0.1329222948348957,2017
100952,2025-11,0,core_logistic,0.2,400,0.132787212867905,2017
100832,2025-11,0,core_logistic,0.2,401,0.1326257720211885,2017
100573,2025-11,0,core_logistic,0.2,402,0.1326231890671425,2017
101570,2025-11,0,core_logistic,0.2,403,0.1322871550305026,2017
100032,2025-11,0,core_logistic,0.2,404,0.1322190641120235,2017
100774,2025-11,0,extended_logistic,0.05,1,0.4540445240190265,2017
101449,2025-11,0,extended_logistic,0.05,2,0.45239812558344,2017
100193,2025-11,0,extended_logistic,0.05,3,0.4479851544757224,2017
100242,2025-11,0,extended_logistic,0.05,4,0.4307734501777453,2017
102090,2025-11,1,extended_logistic,0.05,5,0.4212849643994805,2017
101474,2025-11,0,extended_logistic,0.05,6,0.4058191161744923,2017
101913,2025-11,0,extended_logistic,0.05,7,0.4042842962191282,2017
101175,2025-11,1,extended_logistic,0.05,8,0.3985311854452919,2017
100298,2025-11,0,extended_logistic,0.05,9,0.3953339006472799,2017
101886,2025-11,1,extended_logistic,0.05,10,0.3862398595132691,2017
101990,2025-11,1,extended_logistic,0.05,11,0.3830653400557858,2017
100229,2025-11,0,extended_logistic,0.05,12,0.3798534526007858,2017
100775,2025-11,1,extended_logistic,0.05,13,0.3731081050623817,2017
101077,2025-11,0,extended_logistic,0.05,14,0.3730855120587439,2017
100130,2025-11,1,extended_logistic,0.05,15,0.3709555270539629,2017
100670,2025-11,0,extended_logistic,0.05,16,0.3633783859661522,2017
101489,2025-11,0,extended_logistic,0.05,17,0.3552570695645667,2017
101704,2025-11,1,extended_logistic,0.05,18,0.3540890095169838,2017
101505,2025-11,0,extended_logistic,0.05,19,0.3410444225493108,2017
100425,2025-11,0,extended_logistic,0.05,20,0.3404681400864455,2017
100835,2025-11,1,extended_logistic,0.05,21,0.3387853798837691,2017
101045,2025-11,1,extended_logistic,0.05,22,0.3381057724577217,2017
101448,2025-11,1,extended_logistic,0.05,23,0.3360012588969503,2017
102096,2025-11,0,extended_logistic,0.05,24,0.3356406237627544,2017
101776,2025-11,0,extended_logistic,0.05,25,0.3344385578257328,2017
101471,2025-11,0,extended_logistic,0.05,26,0.3335578533430228,2017
102005,2025-11,0,extended_logistic,0.05,27,0.3332616638322556,2017
101312,2025-11,1,extended_logistic,0.05,28,0.329577691508005,2017
100560,2025-11,0,extended_logistic,0.05,29,0.3287184159140078,2017
101684,2025-11,1,extended_logistic,0.05,30,0.3268746095371976,2017
100935,2025-11,0,extended_logistic,0.05,31,0.3266244158939178,2017
100849,2025-11,1,extended_logistic,0.05,32,0.325207684756931,2017
101296,2025-11,0,extended_logistic,0.05,33,0.3223442552529289,2017
101527,2025-11,0,extended_logistic,0.05,34,0.3216068232422661,2017
100875,2025-11,0,extended_logistic,0.05,35,0.3143652604918959,2017
100752,2025-11,0,extended_logistic,0.05,36,0.3133511545135956,2017
100453,2025-11,0,extended_logistic,0.05,37,0.3100415667193708,2017
101726,2025-11,1,extended_logistic,0.05,38,0.30899212008052,2017
101714,2025-11,1,extended_logistic,0.05,39,0.3063689699262137,2017
101319,2025-11,0,extended_logistic,0.05,40,0.304633778250129,2017
101437,2025-11,0,extended_logistic,0.05,41,0.3041991104211118,2017
100559,2025-11,0,extended_logistic,0.05,42,0.303894233309009,2017
100267,2025-11,0,extended_logistic,0.05,43,0.3027712149514667,2017
102053,2025-11,1,extended_logistic,0.05,44,0.3023059414187032,2017
101044,2025-11,1,extended_logistic,0.05,45,0.2996344031162313,2017
101280,2025-11,1,extended_logistic,0.05,46,0.2953195778060955,2017
101761,2025-11,1,extended_logistic,0.05,47,0.2942495882317812,2017
101825,2025-11,0,extended_logistic,0.05,48,0.2937886282821514,2017
101154,2025-11,0,extended_logistic,0.05,49,0.2922531338494632,2017
101636,2025-11,0,extended_logistic,0.05,50,0.2915459409632854,2017
100029,2025-11,0,extended_logistic,0.05,51,0.2914594340022187,2017
100393,2025-11,1,extended_logistic,0.05,52,0.2913212873315388,2017
100337,2025-11,0,extended_logistic,0.05,53,0.2900758545237178,2017
100627,2025-11,1,extended_logistic,0.05,54,0.289884678456686,2017
101150,2025-11,0,extended_logistic,0.05,55,0.2879176906149448,2017
101173,2025-11,0,extended_logistic,0.05,56,0.2856362720177484,2017
101395,2025-11,1,extended_logistic,0.05,57,0.2817999004308891,2017
101642,2025-11,0,extended_logistic,0.05,58,0.2796673110417624,2017
102089,2025-11,1,extended_logistic,0.05,59,0.2795231155826176,2017
100610,2025-11,0,extended_logistic,0.05,60,0.278984074949084,2017
101285,2025-11,0,extended_logistic,0.05,61,0.2718069673663454,2017
100704,2025-11,0,extended_logistic,0.05,62,0.2718018599272166,2017
101610,2025-11,1,extended_logistic,0.05,63,0.2716291525484928,2017
100215,2025-11,1,extended_logistic,0.05,64,0.2716141497501635,2017
100361,2025-11,0,extended_logistic,0.05,65,0.2714555216561715,2017
101737,2025-11,0,extended_logistic,0.05,66,0.2691922870176513,2017
100912,2025-11,1,extended_logistic,0.05,67,0.2685355737973341,2017
100968,2025-11,0,extended_logistic,0.05,68,0.2682493113788573,2017
101672,2025-11,0,extended_logistic,0.05,69,0.2675880725263993,2017
100066,2025-11,0,extended_logistic,0.05,70,0.2666330292762933,2017
101298,2025-11,0,extended_logistic,0.05,71,0.2666004008206394,2017
101883,2025-11,0,extended_logistic,0.05,72,0.2659142609380015,2017
101084,2025-11,0,extended_logistic,0.05,73,0.2647888816499486,2017
100745,2025-11,0,extended_logistic,0.05,74,0.2640232972616194,2017
101259,2025-11,0,extended_logistic,0.05,75,0.262958082006542,2017
100303,2025-11,0,extended_logistic,0.05,76,0.2628696699990859,2017
100686,2025-11,0,extended_logistic,0.05,77,0.2609390967369132,2017
100829,2025-11,0,extended_logistic,0.05,78,0.2608593903687284,2017
101140,2025-11,0,extended_logistic,0.05,79,0.2607469537138062,2017
100197,2025-11,0,extended_logistic,0.05,80,0.2583852972774114,2017
101578,2025-11,0,extended_logistic,0.05,81,0.2564738425923731,2017
100106,2025-11,1,extended_logistic,0.05,82,0.2562143769878763,2017
100487,2025-11,0,extended_logistic,0.05,83,0.2556948765076453,2017
101724,2025-11,1,extended_logistic,0.05,84,0.2527838095974603,2017
101512,2025-11,0,extended_logistic,0.05,85,0.2525964030664112,2017
100698,2025-11,0,extended_logistic,0.05,86,0.2525059539064458,2017
100484,2025-11,0,extended_logistic,0.05,87,0.2480159680391629,2017
101950,2025-11,1,extended_logistic,0.05,88,0.2476168336426395,2017
100892,2025-11,0,extended_logistic,0.05,89,0.2472701033165135,2017
102046,2025-11,0,extended_logistic,0.05,90,0.2466241918962544,2017
101721,2025-11,0,extended_logistic,0.05,91,0.2459901554130894,2017
101368,2025-11,0,extended_logistic,0.05,92,0.2450635046922018,2017
101951,2025-11,0,extended_logistic,0.05,93,0.2450099728120043,2017
100729,2025-11,0,extended_logistic,0.05,94,0.2444072578254568,2017
101971,2025-11,0,extended_logistic,0.05,95,0.2440451319662387,2017
100543,2025-11,0,extended_logistic,0.05,96,0.2436016330590839,2017
100624,2025-11,1,extended_logistic,0.05,97,0.2433236717546422,2017
100826,2025-11,0,extended_logistic,0.05,98,0.2430875227220642,2017
101202,2025-11,1,extended_logistic,0.05,99,0.2399531851729821,2017
101107,2025-11,1,extended_logistic,0.05,100,0.2398391496849376,2017
100787,2025-11,0,extended_logistic,0.05,101,0.2391658123330226,2017
100774,2025-11,0,extended_logistic,0.1,1,0.4540445240190265,2017
101449,2025-11,0,extended_logistic,0.1,2,0.45239812558344,2017
100193,2025-11,0,extended_logistic,0.1,3,0.4479851544757224,2017
100242,2025-11,0,extended_logistic,0.1,4,0.4307734501777453,2017
102090,2025-11,1,extended_logistic,0.1,5,0.4212849643994805,2017
101474,2025-11,0,extended_logistic,0.1,6,0.4058191161744923,2017
101913,2025-11,0,extended_logistic,0.1,7,0.4042842962191282,2017
101175,2025-11,1,extended_logistic,0.1,8,0.3985311854452919,2017
100298,2025-11,0,extended_logistic,0.1,9,0.3953339006472799,2017
101886,2025-11,1,extended_logistic,0.1,10,0.3862398595132691,2017
101990,2025-11,1,extended_logistic,0.1,11,0.3830653400557858,2017
100229,2025-11,0,extended_logistic,0.1,12,0.3798534526007858,2017
100775,2025-11,1,extended_logistic,0.1,13,0.3731081050623817,2017
101077,2025-11,0,extended_logistic,0.1,14,0.3730855120587439,2017
100130,2025-11,1,extended_logistic,0.1,15,0.3709555270539629,2017
100670,2025-11,0,extended_logistic,0.1,16,0.3633783859661522,2017
101489,2025-11,0,extended_logistic,0.1,17,0.3552570695645667,2017
101704,2025-11,1,extended_logistic,0.1,18,0.3540890095169838,2017
101505,2025-11,0,extended_logistic,0.1,19,0.3410444225493108,2017
100425,2025-11,0,extended_logistic,0.1,20,0.3404681400864455,2017
100835,2025-11,1,extended_logistic,0.1,21,0.3387853798837691,2017
101045,2025-11,1,extended_logistic,0.1,22,0.3381057724577217,2017
101448,2025-11,1,extended_logistic,0.1,23,0.3360012588969503,2017
102096,2025-11,0,extended_logistic,0.1,24,0.3356406237627544,2017
101776,2025-11,0,extended_logistic,0.1,25,0.3344385578257328,2017
101471,2025-11,0,extended_logistic,0.1,26,0.3335578533430228,2017
102005,2025-11,0,extended_logistic,0.1,27,0.3332616638322556,2017
101312,2025-11,1,extended_logistic,0.1,28,0.329577691508005,2017
100560,2025-11,0,extended_logistic,0.1,29,0.3287184159140078,2017
101684,2025-11,1,extended_logistic,0.1,30,0.3268746095371976,2017
100935,2025-11,0,extended_logistic,0.1,31,0.3266244158939178,2017
100849,2025-11,1,extended_logistic,0.1,32,0.325207684756931,2017
101296,2025-11,0,extended_logistic,0.1,33,0.3223442552529289,2017
101527,2025-11,0,extended_logistic,0.1,34,0.3216068232422661,2017
100875,2025-11,0,extended_logistic,0.1,35,0.3143652604918959,2017
100752,2025-11,0,extended_logistic,0.1,36,0.3133511545135956,2017
100453,2025-11,0,extended_logistic,0.1,37,0.3100415667193708,2017
101726,2025-11,1,extended_logistic,0.1,38,0.30899212008052,2017
101714,2025-11,1,extended_logistic,0.1,39,0.3063689699262137,2017
101319,2025-11,0,extended_logistic,0.1,40,0.304633778250129,2017
101437,2025-11,0,extended_logistic,0.1,41,0.3041991104211118,2017
100559,2025-11,0,extended_logistic,0.1,42,0.303894233309009,2017
100267,2025-11,0,extended_logistic,0.1,43,0.3027712149514667,2017
102053,2025-11,1,extended_logistic,0.1,44,0.3023059414187032,2017
101044,2025-11,1,extended_logistic,0.1,45,0.2996344031162313,2017
101280,2025-11,1,extended_logistic,0.1,46,0.2953195778060955,2017
101761,2025-11,1,extended_logistic,0.1,47,0.2942495882317812,2017
101825,2025-11,0,extended_logistic,0.1,48,0.2937886282821514,2017
101154,2025-11,0,extended_logistic,0.1,49,0.2922531338494632,2017
101636,2025-11,0,extended_logistic,0.1,50,0.2915459409632854,2017
100029,2025-11,0,extended_logistic,0.1,51,0.2914594340022187,2017
100393,2025-11,1,extended_logistic,0.1,52,0.2913212873315388,2017
100337,2025-11,0,extended_logistic,0.1,53,0.2900758545237178,2017
100627,2025-11,1,extended_logistic,0.1,54,0.289884678456686,2017
101150,2025-11,0,extended_logistic,0.1,55,0.2879176906149448,2017
101173,2025-11,0,extended_logistic,0.1,56,0.2856362720177484,2017
101395,2025-11,1,extended_logistic,0.1,57,0.2817999004308891,2017
101642,2025-11,0,extended_logistic,0.1,58,0.2796673110417624,2017
102089,2025-11,1,extended_logistic,0.1,59,0.2795231155826176,2017
100610,2025-11,0,extended_logistic,0.1,60,0.278984074949084,2017
101285,2025-11,0,extended_logistic,0.1,61,0.2718069673663454,2017
100704,2025-11,0,extended_logistic,0.1,62,0.2718018599272166,2017
101610,2025-11,1,extended_logistic,0.1,63,0.2716291525484928,2017
100215,2025-11,1,extended_logistic,0.1,64,0.2716141497501635,2017
100361,2025-11,0,extended_logistic,0.1,65,0.2714555216561715,2017
101737,2025-11,0,extended_logistic,0.1,66,0.2691922870176513,2017
100912,2025-11,1,extended_logistic,0.1,67,0.2685355737973341,2017
100968,2025-11,0,extended_logistic,0.1,68,0.2682493113788573,2017
101672,2025-11,0,extended_logistic,0.1,69,0.2675880725263993,2017
100066,2025-11,0,extended_logistic,0.1,70,0.2666330292762933,2017
101298,2025-11,0,extended_logistic,0.1,71,0.2666004008206394,2017
101883,2025-11,0,extended_logistic,0.1,72,0.2659142609380015,2017
101084,2025-11,0,extended_logistic,0.1,73,0.2647888816499486,2017
100745,2025-11,0,extended_logistic,0.1,74,0.2640232972616194,2017
101259,2025-11,0,extended_logistic,0.1,75,0.262958082006542,2017
100303,2025-11,0,extended_logistic,0.1,76,0.2628696699990859,2017
100686,2025-11,0,extended_logistic,0.1,77,0.2609390967369132,2017
100829,2025-11,0,extended_logistic,0.1,78,0.2608593903687284,2017
101140,2025-11,0,extended_logistic,0.1,79,0.2607469537138062,2017
100197,2025-11,0,extended_logistic,0.1,80,0.2583852972774114,2017
101578,2025-11,0,extended_logistic,0.1,81,0.2564738425923731,2017
100106,2025-11,1,extended_logistic,0.1,82,0.2562143769878763,2017
100487,2025-11,0,extended_logistic,0.1,83,0.2556948765076453,2017
101724,2025-11,1,extended_logistic,0.1,84,0.2527838095974603,2017
101512,2025-11,0,extended_logistic,0.1,85,0.2525964030664112,2017
100698,2025-11,0,extended_logistic,0.1,86,0.2525059539064458,2017
100484,2025-11,0,extended_logistic,0.1,87,0.2480159680391629,2017
101950,2025-11,1,extended_logistic,0.1,88,0.2476168336426395,2017
100892,2025-11,0,extended_logistic,0.1,89,0.2472701033165135,2017
102046,2025-11,0,extended_logistic,0.1,90,0.2466241918962544,2017
101721,2025-11,0,extended_logistic,0.1,91,0.2459901554130894,2017
101368,2025-11,0,extended_logistic,0.1,92,0.2450635046922018,2017
101951,2025-11,0,extended_logistic,0.1,93,0.2450099728120043,2017
100729,2025-11,0,extended_logistic,0.1,94,0.2444072578254568,2017
101971,2025-11,0,extended_logistic,0.1,95,0.2440451319662387,2017
100543,2025-11,0,extended_logistic,0.1,96,0.2436016330590839,2017
100624,2025-11,1,extended_logistic,0.1,97,0.2433236717546422,2017
100826,2025-11,0,extended_logistic,0.1,98,0.2430875227220642,2017
101202,2025-11,1,extended_logistic,0.1,99,0.2399531851729821,2017
101107,2025-11,1,extended_logistic,0.1,100,0.2398391496849376,2017
100787,2025-11,0,extended_logistic,0.1,101,0.2391658123330226,2017
101626,2025-11,0,extended_logistic,0.1,102,0.2383918539535244,2017
101226,2025-11,0,extended_logistic,0.1,103,0.2378006604703842,2017
100203,2025-11,0,extended_logistic,0.1,104,0.2369233948089649,2017
100143,2025-11,0,extended_logistic,0.1,105,0.2366563353157314,2017
101727,2025-11,1,extended_logistic,0.1,106,0.2349450283631887,2017
101406,2025-11,0,extended_logistic,0.1,107,0.2332191315490485,2017
101594,2025-11,0,extended_logistic,0.1,108,0.2322670459132106,2017
100375,2025-11,0,extended_logistic,0.1,109,0.2316081003750381,2017
101011,2025-11,0,extended_logistic,0.1,110,0.2291705216441089,2017
101336,2025-11,0,extended_logistic,0.1,111,0.2286253242566947,2017
100905,2025-11,0,extended_logistic,0.1,112,0.2280751016396308,2017
101948,2025-11,1,extended_logistic,0.1,113,0.2270519804145351,2017
101179,2025-11,0,extended_logistic,0.1,114,0.2265137415318674,2017
101097,2025-11,0,extended_logistic,0.1,115,0.2263516470345952,2017
101986,2025-11,0,extended_logistic,0.1,116,0.2247407596550895,2017
100275,2025-11,0,extended_logistic,0.1,117,0.224416753179718,2017
100772,2025-11,1,extended_logistic,0.1,118,0.223803997590645,2017
101123,2025-11,0,extended_logistic,0.1,119,0.2223046347657845,2017
101697,2025-11,1,extended_logistic,0.1,120,0.2221860125207903,2017
101837,2025-11,0,extended_logistic,0.1,121,0.2220139289520567,2017
100334,2025-11,0,extended_logistic,0.1,122,0.2217915294938266,2017
100608,2025-11,0,extended_logistic,0.1,123,0.2214894491985209,2017
100161,2025-11,0,extended_logistic,0.1,124,0.2212936486653627,2017
100149,2025-11,1,extended_logistic,0.1,125,0.2205725042737051,2017
100798,2025-11,0,extended_logistic,0.1,126,0.2203811549766273,2017
101124,2025-11,0,extended_logistic,0.1,127,0.2199856976262179,2017
101071,2025-11,0,extended_logistic,0.1,128,0.2197471840604285,2017
101866,2025-11,0,extended_logistic,0.1,129,0.2195364584743934,2017
101500,2025-11,0,extended_logistic,0.1,130,0.2193202395618089,2017
100297,2025-11,0,extended_logistic,0.1,131,0.219188320030652,2017
100773,2025-11,0,extended_logistic,0.1,132,0.2185083594865257,2017
101365,2025-11,0,extended_logistic,0.1,133,0.217370854614202,2017
101264,2025-11,1,extended_logistic,0.1,134,0.2170181909415342,2017
100684,2025-11,0,extended_logistic,0.1,135,0.2169548947074779,2017
100727,2025-11,0,extended_logistic,0.1,136,0.2162125969462867,2017
101466,2025-11,0,extended_logistic,0.1,137,0.2160269452365401,2017
101414,2025-11,1,extended_logistic,0.1,138,0.215877988027494,2017
101928,2025-11,0,extended_logistic,0.1,139,0.2150122796426543,2017
101932,2025-11,0,extended_logistic,0.1,140,0.2137213457952857,2017
101256,2025-11,0,extended_logistic,0.1,141,0.2135802766306681,2017
100732,2025-11,0,extended_logistic,0.1,142,0.2125953001605613,2017
101720,2025-11,0,extended_logistic,0.1,143,0.2125182144870406,2017
100218,2025-11,0,extended_logistic,0.1,144,0.2121295454720545,2017
100661,2025-11,1,extended_logistic,0.1,145,0.2117296788909994,2017
100990,2025-11,0,extended_logistic,0.1,146,0.2104201306104998,2017
101232,2025-11,0,extended_logistic,0.1,147,0.2102084712255261,2017
100510,2025-11,1,extended_logistic,0.1,148,0.210138873136039,2017
101067,2025-11,0,extended_logistic,0.1,149,0.2092161489500608,2017
101885,2025-11,1,extended_logistic,0.1,150,0.2087169907388829,2017
100017,2025-11,0,extended_logistic,0.1,151,0.2084741892773038,2017
101104,2025-11,0,extended_logistic,0.1,152,0.208250267837854,2017
100002,2025-11,1,extended_logistic,0.1,153,0.2072117968569275,2017
100433,2025-11,1,extended_logistic,0.1,154,0.2066302733643608,2017
102037,2025-11,0,extended_logistic,0.1,155,0.2065111744607549,2017
100041,2025-11,0,extended_logistic,0.1,156,0.2063927549388793,2017
101806,2025-11,0,extended_logistic,0.1,157,0.2059010142250669,2017
102025,2025-11,0,extended_logistic,0.1,158,0.2057487381850649,2017
101656,2025-11,1,extended_logistic,0.1,159,0.2057223686321163,2017
101783,2025-11,0,extended_logistic,0.1,160,0.2056976656535177,2017
101070,2025-11,0,extended_logistic,0.1,161,0.2048142898462007,2017
100768,2025-11,0,extended_logistic,0.1,162,0.2042328997937258,2017
100676,2025-11,0,extended_logistic,0.1,163,0.2031438117783792,2017
101857,2025-11,0,extended_logistic,0.1,164,0.2029942000258472,2017
100536,2025-11,0,extended_logistic,0.1,165,0.202492811091495,2017
101752,2025-11,1,extended_logistic,0.1,166,0.2024037392552949,2017
101811,2025-11,0,extended_logistic,0.1,167,0.2020805858712762,2017
100628,2025-11,0,extended_logistic,0.1,168,0.2002849646394235,2017
101240,2025-11,0,extended_logistic,0.1,169,0.2002401095776624,2017
101946,2025-11,1,extended_logistic,0.1,170,0.1999085338889566,2017
101447,2025-11,0,extended_logistic,0.1,171,0.1998883317267522,2017
100224,2025-11,0,extended_logistic,0.1,172,0.1995490809458514,2017
101120,2025-11,0,extended_logistic,0.1,173,0.1989102139963273,2017
100589,2025-11,1,extended_logistic,0.1,174,0.1977498213449233,2017
101384,2025-11,0,extended_logistic,0.1,175,0.1975963054674401,2017
100924,2025-11,0,extended_logistic,0.1,176,0.1975920481436924,2017
100605,2025-11,0,extended_logistic,0.1,177,0.19743275077057,2017
100256,2025-11,0,extended_logistic,0.1,178,0.1966513038885589,2017
100446,2025-11,0,extended_logistic,0.1,179,0.1964912051667913,2017
101805,2025-11,0,extended_logistic,0.1,180,0.1963114479345997,2017
101516,2025-11,1,extended_logistic,0.1,181,0.1958865448793538,2017
100854,2025-11,0,extended_logistic,0.1,182,0.1953237393462733,2017
101910,2025-11,1,extended_logistic,0.1,183,0.1951134008543127,2017
101598,2025-11,0,extended_logistic,0.1,184,0.1947039796963479,2017
100649,2025-11,0,extended_logistic,0.1,185,0.194609267158991,2017
102007,2025-11,0,extended_logistic,0.1,186,0.1945377528299079,2017
100291,2025-11,0,extended_logistic,0.1,187,0.1945207803298736,2017
100880,2025-11,0,extended_logistic,0.1,188,0.1944519723895901,2017
101419,2025-11,1,extended_logistic,0.1,189,0.1940609548186986,2017
101001,2025-11,0,extended_logistic,0.1,190,0.1934402910775641,2017
100496,2025-11,0,extended_logistic,0.1,191,0.1931792029564088,2017
101145,2025-11,0,extended_logistic,0.1,192,0.1931025117921569,2017
101731,2025-11,1,extended_logistic,0.1,193,0.1927389381025757,2017
100788,2025-11,1,extended_logistic,0.1,194,0.1924535682120495,2017
101804,2025-11,0,extended_logistic,0.1,195,0.1913922569179413,2017
102062,2025-11,1,extended_logistic,0.1,196,0.1911796480447212,2017
100387,2025-11,0,extended_logistic,0.1,197,0.1911747341442128,2017
102079,2025-11,0,extended_logistic,0.1,198,0.1900267441970695,2017
100308,2025-11,1,extended_logistic,0.1,199,0.189038478915176,2017
101746,2025-11,1,extended_logistic,0.1,200,0.1887165117349236,2017
100796,2025-11,0,extended_logistic,0.1,201,0.1885677314830244,2017
101572,2025-11,1,extended_logistic,0.1,202,0.1885372751496441,2017
100774,2025-11,0,extended_logistic,0.2,1,0.4540445240190265,2017
101449,2025-11,0,extended_logistic,0.2,2,0.45239812558344,2017
100193,2025-11,0,extended_logistic,0.2,3,0.4479851544757224,2017
100242,2025-11,0,extended_logistic,0.2,4,0.4307734501777453,2017
102090,2025-11,1,extended_logistic,0.2,5,0.4212849643994805,2017
101474,2025-11,0,extended_logistic,0.2,6,0.4058191161744923,2017
101913,2025-11,0,extended_logistic,0.2,7,0.4042842962191282,2017
101175,2025-11,1,extended_logistic,0.2,8,0.3985311854452919,2017
100298,2025-11,0,extended_logistic,0.2,9,0.3953339006472799,2017
101886,2025-11,1,extended_logistic,0.2,10,0.3862398595132691,2017
101990,2025-11,1,extended_logistic,0.2,11,0.3830653400557858,2017
100229,2025-11,0,extended_logistic,0.2,12,0.3798534526007858,2017
100775,2025-11,1,extended_logistic,0.2,13,0.3731081050623817,2017
101077,2025-11,0,extended_logistic,0.2,14,0.3730855120587439,2017
