hcp_id,period_lag2,period_lag1,period,speaker_program_attended_12m_lag2,speaker_program_attended_12m_lag1,speaker_program_attended_12m,csv_line_lag2,csv_line_lag1,csv_line
101102,2024-07,2024-08,2024-09,0.0,1.0,0,13641.0,14289.0,45490
101102,2024-12,2025-01,2025-02,0.0,1.0,0,37356.0,42026.0,585
101103,2024-02,2024-03,2024-04,0.0,1.0,0,32163.0,13309.0,14022
101103,2024-04,2024-05,2024-06,0.0,1.0,0,14022.0,10889.0,21292
101104,2024-11,2024-12,2025-01,0.0,1.0,0,44080.0,24587.0,24637
101105,2025-07,2025-08,2025-09,0.0,1.0,0,8982.0,35860.0,9842
101105,2025-09,2025-10,2025-11,0.0,1.0,0,9842.0,35728.0,18702
101106,2024-05,2024-06,2024-07,0.0,1.0,0,14776.0,35290.0,2852
101106,2024-09,2024-10,2024-11,0.0,1.0,0,43847.0,42723.0,30946
101108,2024-02,2024-03,2024-04,0.0,1.0,0,11502.0,2615.0,36420
101108,2024-09,2024-10,2024-11,0.0,1.0,0,15353.0,31487.0,13788
101109,2024-02,2024-03,2024-04,0.0,1.0,0,18708.0,31689.0,3727
101109,2024-04,2024-05,2024-06,0.0,1.0,0,3727.0,2869.0,4679
101109,2025-05,2025-06,2025-07,0.0,1.0,0,41781.0,32723.0,42697
101109,2025-09,2025-10,2025-11,0.0,1.0,0,37220.0,47424.0,12792
101110,2024-04,2024-05,2024-06,0.0,1.0,0,10109.0,17244.0,26934
101110,2024-06,2024-07,2024-08,0.0,1.0,0,26934.0,45821.0,33563
101110,2024-12,2025-01,2025-02,0.0,1.0,0,769.0,14474.0,13178
101110,2025-03,2025-04,2025-05,0.0,1.0,0,38971.0,12714.0,43179
101110,2025-09,2025-10,2025-11,0.0,1.0,0,33356.0,19452.0,23511
101111,2024-07,2024-08,2024-09,0.0,1.0,0,46430.0,21703.0,12213
101111,2025-10,2025-11,2025-12,0.0,1.0,0,23793.0,36413.0,3433
101112,2024-03,2024-04,2024-05,0.0,1.0,0,34485.0,42480.0,19395
101112,2024-11,2024-12,2025-01,0.0,1.0,0,20509.0,4112.0,46769
101112,2025-02,2025-03,2025-04,0.0,1.0,0,47118.0,47340.0,28884
101112,2025-10,2025-11,2025-12,0.0,1.0,0,48389.0,41337.0,3633
101113,2024-04,2024-05,2024-06,0.0,1.0,0,6178.0,149.0,28845
101113,2024-11,2024-12,2025-01,0.0,1.0,0,31040.0,41823.0,22945
101113,2025-02,2025-03,2025-04,0.0,1.0,0,12142.0,14552.0,24559
101113,2025-05,2025-06,2025-07,0.0,1.0,0,17186.0,28770.0,15493
101114,2024-01,2024-02,2024-03,0.0,1.0,0,24174.0,20977.0,14182
101115,2025-08,2025-09,2025-10,0.0,1.0,0,8710.0,13346.0,41184
101116,2025-08,2025-09,2025-10,0.0,1.0,0,39168.0,7115.0,31101
101117,2024-01,2024-02,2024-03,0.0,1.0,0,23050.0,7528.0,37397
101117,2025-02,2025-03,2025-04,0.0,1.0,0,23274.0,36611.0,7354
101117,2025-07,2025-08,2025-09,0.0,1.0,0,8072.0,4150.0,46074
101117,2025-09,2025-10,2025-11,0.0,1.0,0,46074.0,5258.0,36374
101118,2025-01,2025-02,2025-03,0.0,1.0,0,15924.0,6200.0,19110
101119,2024-01,2024-02,2024-03,0.0,1.0,0,2986.0,13570.0,40231
101120,2024-04,2024-05,2024-06,0.0,1.0,0,7092.0,45384.0,42773
101120,2024-10,2024-11,2024-12,0.0,1.0,0,44127.0,5899.0,14195
101120,2025-06,2025-07,2025-08,0.0,1.0,0,1130.0,22144.0,24963
101122,2024-03,2024-04,2024-05,0.0,1.0,0,27661.0,18059.0,15509
101122,2024-05,2024-06,2024-07,0.0,1.0,0,15509.0,7729.0,16721
101123,2024-07,2024-08,2024-09,0.0,1.0,0,2511.0,37062.0,4876
101123,2025-03,2025-04,2025-05,0.0,1.0,0,27297.0,16732.0,31202
101123,2025-07,2025-08,2025-09,0.0,1.0,0,16040.0,17396.0,27557
101124,2024-01,2024-02,2024-03,0.0,1.0,0,19109.0,34283.0,32092
101124,2025-01,2025-02,2025-03,0.0,1.0,0,48466.0,38330.0,22575
101124,2025-04,2025-05,2025-06,0.0,1.0,0,13792.0,3334.0,19365
101125,2024-04,2024-05,2024-06,0.0,1.0,0,25132.0,35627.0,14810
101125,2025-02,2025-03,2025-04,0.0,1.0,0,25528.0,27427.0,35381
101125,2025-06,2025-07,2025-08,0.0,1.0,0,41100.0,46007.0,26411
101125,2025-08,2025-09,2025-10,0.0,1.0,0,26411.0,38981.0,42437
101126,2024-02,2024-03,2024-04,0.0,1.0,0,9944.0,33652.0,37903
101126,2024-04,2024-05,2024-06,0.0,1.0,0,37903.0,36732.0,15577
101126,2025-02,2025-03,2025-04,0.0,1.0,0,19324.0,25643.0,28969
101128,2024-05,2024-06,2024-07,0.0,1.0,0,1806.0,15782.0,38681
101128,2024-10,2024-11,2024-12,0.0,1.0,0,14406.0,22314.0,4421
101128,2025-07,2025-08,2025-09,0.0,1.0,0,42399.0,20854.0,8359
101131,2024-09,2024-10,2024-11,0.0,1.0,0,32471.0,12602.0,16456
101131,2025-02,2025-03,2025-04,0.0,1.0,0,32827.0,8738.0,3400
101132,2024-03,2024-04,2024-05,0.0,1.0,0,10867.0,30145.0,23995
101132,2025-06,2025-07,2025-08,0.0,1.0,0,10298.0,23684.0,29115
101134,2024-06,2024-07,2024-08,0.0,1.0,0,46801.0,33988.0,41516
101135,2024-12,2025-01,2025-02,0.0,1.0,0,8781.0,22631.0,2464
101135,2025-04,2025-05,2025-06,0.0,1.0,0,41797.0,14628.0,12166
101136,2025-02,2025-03,2025-04,0.0,1.0,0,45783.0,26540.0,34738
101137,2024-01,2024-02,2024-03,0.0,1.0,0,24562.0,26147.0,24525
101137,2024-03,2024-04,2024-05,0.0,1.0,0,24525.0,46546.0,38157
101137,2024-06,2024-07,2024-08,0.0,1.0,0,1291.0,18965.0,4401
101137,2024-10,2024-11,2024-12,0.0,1.0,0,44571.0,8812.0,22524
101137,2025-08,2025-09,2025-10,0.0,1.0,0,36071.0,40763.0,48286
101138,2024-03,2024-04,2024-05,0.0,1.0,0,7854.0,31299.0,1514
101138,2024-08,2024-09,2024-10,0.0,1.0,0,9357.0,26344.0,13915
101138,2024-12,2025-01,2025-02,0.0,1.0,0,22339.0,46073.0,16363
101138,2025-05,2025-06,2025-07,0.0,1.0,0,37317.0,36118.0,26089
101138,2025-07,2025-08,2025-09,0.0,1.0,0,26089.0,23231.0,38282
101139,2024-05,2024-06,2024-07,0.0,1.0,0,25168.0,26654.0,21541
101139,2024-08,2024-09,2024-10,0.0,1.0,0,38610.0,47565.0,45153
101139,2024-10,2024-11,2024-12,0.0,1.0,0,45153.0,39934.0,3537
101140,2024-02,2024-03,2024-04,0.0,1.0,0,24622.0,15294.0,1200
101140,2024-09,2024-10,2024-11,0.0,1.0,0,16593.0,8611.0,17632
101140,2024-12,2025-01,2025-02,0.0,1.0,0,22701.0,6624.0,47065
101141,2025-06,2025-07,2025-08,0.0,1.0,0,3405.0,20727.0,15257
101142,2024-04,2024-05,2024-06,0.0,1.0,0,8025.0,28953.0,37971
101142,2024-12,2025-01,2025-02,0.0,1.0,0,19281.0,25235.0,26910
101142,2025-05,2025-06,2025-07,0.0,1.0,0,23196.0,31760.0,37465
101142,2025-08,2025-09,2025-10,0.0,1.0,0,30854.0,42744.0,32714
101142,2025-10,2025-11,2025-12,0.0,1.0,0,32714.0,18857.0,8011
101143,2024-05,2024-06,2024-07,0.0,1.0,0,37685.0,20538.0,39341
101143,2024-10,2024-11,2024-12,0.0,1.0,0,46689.0,8638.0,40066
101143,2024-12,2025-01,2025-02,0.0,1.0,0,40066.0,9281.0,9066
101143,2025-03,2025-04,2025-05,0.0,1.0,0,42891.0,7191.0,39963
101143,2025-06,2025-07,2025-08,0.0,1.0,0,22951.0,46479.0,18661
101143,2025-08,2025-09,2025-10,0.0,1.0,0,18661.0,22230.0,25008
101144,2024-11,2024-12,2025-01,0.0,1.0,0,38298.0,4298.0,38580
101145,2024-07,2024-08,2024-09,0.0,1.0,0,26305.0,11754.0,1185
101145,2025-05,2025-06,2025-07,0.0,1.0,0,2031.0,45452.0,18090
101145,2025-07,2025-08,2025-09,0.0,1.0,0,18090.0,2000.0,397
101146,2024-04,2024-05,2024-06,0.0,1.0,0,46722.0,42130.0,20738
101146,2024-09,2024-10,2024-11,0.0,1.0,0,19856.0,25311.0,22160
101146,2024-11,2024-12,2025-01,0.0,1.0,0,22160.0,12897.0,46020
101146,2025-08,2025-09,2025-10,0.0,1.0,0,25387.0,19503.0,25392
101146,2025-10,2025-11,2025-12,0.0,1.0,0,25392.0,32055.0,25355
101147,2024-03,2024-04,2024-05,0.0,1.0,0,19687.0,4763.0,42655
101147,2024-05,2024-06,2024-07,0.0,1.0,0,42655.0,10120.0,3786
101147,2025-05,2025-06,2025-07,0.0,1.0,0,8383.0,40263.0,22783
101148,2024-01,2024-02,2024-03,0.0,1.0,0,10607.0,12668.0,22976
101148,2024-03,2024-04,2024-05,0.0,1.0,0,22976.0,34450.0,42066
101148,2025-05,2025-06,2025-07,0.0,1.0,0,77.0,40271.0,29970
101149,2024-05,2024-06,2024-07,0.0,1.0,0,3352.0,32043.0,8531
101150,2025-03,2025-04,2025-05,0.0,1.0,0,37822.0,28501.0,43320
101151,2024-08,2024-09,2024-10,0.0,1.0,0,17033.0,30469.0,28903
101151,2025-03,2025-04,2025-05,0.0,1.0,0,8636.0,1456.0,40548
101151,2025-09,2025-10,2025-11,0.0,1.0,0,29150.0,16016.0,28514
101152,2024-06,2024-07,2024-08,0.0,1.0,0,8940.0,33891.0,5500
101152,2024-10,2024-11,2024-12,0.0,1.0,0,43298.0,42308.0,8861
101152,2025-03,2025-04,2025-05,0.0,1.0,0,3423.0,45848.0,28783
101152,2025-09,2025-10,2025-11,0.0,1.0,0,23808.0,42432.0,47557
101153,2025-07,2025-08,2025-09,0.0,1.0,0,12029.0,39148.0,5856
101153,2025-09,2025-10,2025-11,0.0,1.0,0,5856.0,30001.0,9118
101154,2024-01,2024-02,2024-03,0.0,1.0,0,14112.0,46164.0,26906
101154,2024-07,2024-08,2024-09,0.0,1.0,0,2946.0,41017.0,37485
101154,2025-02,2025-03,2025-04,0.0,1.0,0,37415.0,30080.0,48437
101155,2024-08,2024-09,2024-10,0.0,1.0,0,12214.0,20817.0,966
101155,2025-03,2025-04,2025-05,0.0,1.0,0,21597.0,4699.0,22419
101156,2025-05,2025-06,2025-07,0.0,1.0,0,9212.0,13233.0,2943
101156,2025-09,2025-10,2025-11,0.0,1.0,0,7531.0,30069.0,2704
101157,2024-05,2024-06,2024-07,0.0,1.0,0,46498.0,28197.0,27915
101159,2024-09,2024-10,2024-11,0.0,1.0,0,7918.0,4164.0,42659
101160,2024-11,2024-12,2025-01,0.0,1.0,0,43977.0,33374.0,17347
101160,2025-09,2025-10,2025-11,0.0,1.0,0,41506.0,588.0,34444
101161,2024-09,2024-10,2024-11,0.0,1.0,0,1747.0,24401.0,47886
101162,2025-01,2025-02,2025-03,0.0,1.0,0,24219.0,9409.0,40785
101163,2024-09,2024-10,2024-11,0.0,1.0,0,8953.0,12678.0,33977
101163,2025-08,2025-09,2025-10,0.0,1.0,0,9510.0,32251.0,21830
101164,2025-10,2025-11,2025-12,0.0,1.0,0,3776.0,1683.0,42334
101165,2024-01,2024-02,2024-03,0.0,1.0,0,38937.0,35020.0,29027
101165,2024-03,2024-04,2024-05,0.0,1.0,0,29027.0,39513.0,15859
101165,2024-05,2024-06,2024-07,0.0,1.0,0,15859.0,36912.0,39064
101165,2025-01,2025-02,2025-03,0.0,1.0,0,5437.0,22239.0,42783
101165,2025-08,2025-09,2025-10,0.0,1.0,0,17519.0,38309.0,43215
101166,2025-10,2025-11,2025-12,0.0,1.0,0,30288.0,4479.0,19997
101167,2024-10,2024-11,2024-12,0.0,1.0,0,12783.0,31350.0,41695
101168,2024-03,2024-04,2024-05,0.0,1.0,0,6264.0,39275.0,43976
101168,2025-02,2025-03,2025-04,0.0,1.0,0,6462.0,22766.0,6140
101169,2024-03,2024-04,2024-05,0.0,1.0,0,20724.0,24978.0,30094
101169,2025-07,2025-08,2025-09,0.0,1.0,0,47604.0,32427.0,32514
101169,2025-09,2025-10,2025-11,0.0,1.0,0,32514.0,8874.0,45049
101170,2024-11,2024-12,2025-01,0.0,1.0,0,7294.0,41125.0,2759
101170,2025-01,2025-02,2025-03,0.0,1.0,0,2759.0,47748.0,13435
101171,2025-07,2025-08,2025-09,0.0,1.0,0,26842.0,23863.0,13158
101172,2024-07,2024-08,2024-09,0.0,1.0,0,15561.0,41831.0,35414
101172,2025-02,2025-03,2025-04,0.0,1.0,0,12639.0,35581.0,14742
101172,2025-05,2025-06,2025-07,0.0,1.0,0,42077.0,23055.0,9132
101172,2025-09,2025-10,2025-11,0.0,1.0,0,39956.0,8103.0,20433
101174,2024-04,2024-05,2024-06,0.0,1.0,0,29948.0,36525.0,27699
101174,2025-07,2025-08,2025-09,0.0,1.0,0,27161.0,9705.0,47294
101175,2024-03,2024-04,2024-05,0.0,1.0,0,29309.0,8136.0,6394
101175,2024-07,2024-08,2024-09,0.0,1.0,0,43888.0,15490.0,23722
101175,2024-09,2024-10,2024-11,0.0,1.0,0,23722.0,1526.0,31773
101175,2025-06,2025-07,2025-08,0.0,1.0,0,19409.0,14439.0,3042
101175,2025-08,2025-09,2025-10,0.0,1.0,0,3042.0,1929.0,6539
101176,2024-12,2025-01,2025-02,0.0,1.0,0,48203.0,23321.0,35630
101176,2025-04,2025-05,2025-06,0.0,1.0,0,38882.0,43475.0,45920
101177,2024-08,2024-09,2024-10,0.0,1.0,0,47151.0,34014.0,24955
101177,2024-10,2024-11,2024-12,0.0,1.0,0,24955.0,42459.0,19006
101177,2025-02,2025-03,2025-04,0.0,1.0,0,25640.0,19860.0,4443
101177,2025-04,2025-05,2025-06,0.0,1.0,0,4443.0,42343.0,10928
101178,2024-10,2024-11,2024-12,0.0,1.0,0,34178.0,5330.0,24605
101179,2024-02,2024-03,2024-04,0.0,1.0,0,30398.0,11821.0,14004
101179,2024-07,2024-08,2024-09,0.0,1.0,0,34859.0,2222.0,11110
101179,2024-09,2024-10,2024-11,0.0,1.0,0,11110.0,19428.0,40498
101179,2025-02,2025-03,2025-04,0.0,1.0,0,45946.0,8856.0,19106
101179,2025-05,2025-06,2025-07,0.0,1.0,0,35050.0,12478.0,9662
101180,2025-03,2025-04,2025-05,0.0,1.0,0,13686.0,16170.0,29314
101180,2025-09,2025-10,2025-11,0.0,1.0,0,15113.0,8148.0,33841
101181,2024-03,2024-04,2024-05,0.0,1.0,0,34594.0,11868.0,19002
101181,2024-07,2024-08,2024-09,0.0,1.0,0,38287.0,1602.0,3070
101183,2024-02,2024-03,2024-04,0.0,1.0,0,23922.0,6570.0,12788
101183,2024-04,2024-05,2024-06,0.0,1.0,0,12788.0,19722.0,1348
101183,2025-09,2025-10,2025-11,0.0,1.0,0,19694.0,44789.0,5902
101184,2024-12,2025-01,2025-02,0.0,1.0,0,34251.0,7203.0,17109
101184,2025-03,2025-04,2025-05,0.0,1.0,0,23769.0,45023.0,9168
101184,2025-07,2025-08,2025-09,0.0,1.0,0,24986.0,10127.0,43793
101185,2024-05,2024-06,2024-07,0.0,1.0,0,9484.0,1925.0,30728
101185,2025-08,2025-09,2025-10,0.0,1.0,0,43569.0,26402.0,42801
101186,2024-10,2024-11,2024-12,0.0,1.0,0,32860.0,25286.0,16525
101186,2025-04,2025-05,2025-06,0.0,1.0,0,38922.0,28159.0,9876
101188,2024-06,2024-07,2024-08,0.0,1.0,0,39993.0,10434.0,26284
101188,2025-04,2025-05,2025-06,0.0,1.0,0,46235.0,23915.0,35988
101191,2024-09,2024-10,2024-11,0.0,1.0,0,17189.0,43110.0,45028
101191,2025-06,2025-07,2025-08,0.0,1.0,0,34670.0,1633.0,29862
101191,2025-10,2025-11,2025-12,0.0,1.0,0,1146.0,35725.0,36057
101192,2024-12,2025-01,2025-02,0.0,1.0,0,36717.0,44032.0,24982
101193,2024-01,2024-02,2024-03,0.0,1.0,0,3193.0,19729.0,12350
101193,2024-04,2024-05,2024-06,0.0,1.0,0,6364.0,26805.0,43736
101193,2024-07,2024-08,2024-09,0.0,1.0,0,45606.0,5468.0,42758
101194,2024-04,2024-05,2024-06,0.0,1.0,0,46610.0,28193.0,19768
101194,2025-04,2025-05,2025-06,0.0,1.0,0,7065.0,4031.0,43384
101195,2024-06,2024-07,2024-08,0.0,1.0,0,22446.0,5299.0,16443
101196,2024-07,2024-08,2024-09,0.0,1.0,0,37698.0,18148.0,25785
101196,2025-01,2025-02,2025-03,0.0,1.0,0,25977.0,17729.0,26041
101196,2025-05,2025-06,2025-07,0.0,1.0,0,21155.0,15970.0,24235
101197,2024-01,2024-02,2024-03,0.0,1.0,0,23669.0,43242.0,20408
101197,2024-07,2024-08,2024-09,0.0,1.0,0,45788.0,15772.0,46459
101197,2025-05,2025-06,2025-07,0.0,1.0,0,14290.0,15251.0,17376
101197,2025-09,2025-10,2025-11,0.0,1.0,0,36890.0,14369.0,32467
101198,2024-01,2024-02,2024-03,0.0,1.0,0,4348.0,25097.0,30200
101200,2024-08,2024-09,2024-10,0.0,1.0,0,36125.0,29261.0,2054
101202,2024-01,2024-02,2024-03,0.0,1.0,0,26508.0,18131.0,19393
101202,2024-11,2024-12,2025-01,0.0,1.0,0,19010.0,47742.0,10725
101202,2025-09,2025-10,2025-11,0.0,1.0,0,46655.0,37544.0,8599
101203,2024-12,2025-01,2025-02,0.0,1.0,0,22450.0,17488.0,20488
101203,2025-06,2025-07,2025-08,0.0,1.0,0,48268.0,42743.0,31166
101204,2024-09,2024-10,2024-11,0.0,1.0,0,38105.0,40619.0,15017
101206,2024-04,2024-05,2024-06,0.0,1.0,0,38317.0,20312.0,11653
101206,2024-08,2024-09,2024-10,0.0,1.0,0,23780.0,605.0,28046
101206,2025-01,2025-02,2025-03,0.0,1.0,0,20766.0,16715.0,23027
101207,2024-03,2024-04,2024-05,0.0,1.0,0,21289.0,45550.0,6731
101207,2024-07,2024-08,2024-09,0.0,1.0,0,11585.0,29954.0,17714
101207,2025-01,2025-02,2025-03,0.0,1.0,0,4637.0,29420.0,45972
101207,2025-04,2025-05,2025-06,0.0,1.0,0,4718.0,19923.0,4851
101207,2025-08,2025-09,2025-10,0.0,1.0,0,5895.0,9175.0,35775
101209,2025-08,2025-09,2025-10,0.0,1.0,0,1635.0,32649.0,30687
101210,2024-05,2024-06,2024-07,0.0,1.0,0,33495.0,10737.0,43851
101210,2024-10,2024-11,2024-12,0.0,1.0,0,29204.0,19948.0,10201
101211,2024-06,2024-07,2024-08,0.0,1.0,0,14743.0,29130.0,35403
101211,2025-02,2025-03,2025-04,0.0,1.0,0,46317.0,7669.0,14984
101211,2025-04,2025-05,2025-06,0.0,1.0,0,14984.0,25521.0,21819
101211,2025-06,2025-07,2025-08,0.0,1.0,0,21819.0,15312.0,10151
101211,2025-09,2025-10,2025-11,0.0,1.0,0,19289.0,2067.0,31085
101213,2024-12,2025-01,2025-02,0.0,1.0,0,46488.0,36793.0,7016
101214,2024-03,2024-04,2024-05,0.0,1.0,0,11338.0,13246.0,20174
101215,2024-03,2024-04,2024-05,0.0,1.0,0,17718.0,25288.0,16596
101215,2024-06,2024-07,2024-08,0.0,1.0,0,16797.0,26103.0,6790
101215,2024-09,2024-10,2024-11,0.0,1.0,0,45104.0,19706.0,10295
101215,2025-02,2025-03,2025-04,0.0,1.0,0,6326.0,25068.0,11485
101215,2025-04,2025-05,2025-06,0.0,1.0,0,11485.0,27452.0,43656
101215,2025-06,2025-07,2025-08,0.0,1.0,0,43656.0,20640.0,18063
101215,2025-10,2025-11,2025-12,0.0,1.0,0,3002.0,17834.0,39622
101216,2025-01,2025-02,2025-03,0.0,1.0,0,25245.0,34256.0,27258
101216,2025-04,2025-05,2025-06,0.0,1.0,0,5167.0,48423.0,36221
101217,2024-12,2025-01,2025-02,0.0,1.0,0,28315.0,33549.0,13677
101218,2025-01,2025-02,2025-03,0.0,1.0,0,23816.0,45712.0,9551
101218,2025-09,2025-10,2025-11,0.0,1.0,0,20856.0,17720.0,7472
101219,2024-01,2024-02,2024-03,0.0,1.0,0,27402.0,24088.0,12697
101219,2024-06,2024-07,2024-08,0.0,1.0,0,38236.0,26439.0,5352
101219,2024-09,2024-10,2024-11,0.0,1.0,0,20679.0,43605.0,18945
101220,2024-02,2024-03,2024-04,0.0,1.0,0,8518.0,35845.0,38723
101220,2024-06,2024-07,2024-08,0.0,1.0,0,41032.0,27415.0,33600
101220,2025-02,2025-03,2025-04,0.0,1.0,0,30800.0,5671.0,7856
101220,2025-05,2025-06,2025-07,0.0,1.0,0,40329.0,39055.0,42720
101220,2025-10,2025-11,2025-12,0.0,1.0,0,12176.0,42039.0,25557
101221,2024-08,2024-09,2024-10,0.0,1.0,0,47591.0,24026.0,44850
101221,2025-01,2025-02,2025-03,0.0,1.0,0,14888.0,10110.0,48372
101222,2024-01,2024-02,2024-03,0.0,1.0,0,30127.0,43180.0,32506
101222,2024-03,2024-04,2024-05,0.0,1.0,0,32506.0,26550.0,26917
101223,2024-04,2024-05,2024-06,0.0,1.0,0,24493.0,28429.0,47351
101223,2025-05,2025-06,2025-07,0.0,1.0,0,21556.0,46370.0,25701
101224,2024-04,2024-05,2024-06,0.0,1.0,0,32482.0,6071.0,33961
101224,2024-06,2024-07,2024-08,0.0,1.0,0,33961.0,32868.0,5909
101224,2025-03,2025-04,2025-05,0.0,1.0,0,5029.0,38194.0,30582
101225,2024-05,2024-06,2024-07,0.0,1.0,0,27250.0,46393.0,34575
101225,2024-11,2024-12,2025-01,0.0,1.0,0,23218.0,20513.0,3149
101225,2025-03,2025-04,2025-05,0.0,1.0,0,45199.0,18469.0,45161
101226,2024-03,2024-04,2024-05,0.0,1.0,0,35429.0,22814.0,47913
101226,2025-04,2025-05,2025-06,0.0,1.0,0,3382.0,33615.0,24327
101227,2024-05,2024-06,2024-07,0.0,1.0,0,30158.0,47845.0,18689
101227,2024-07,2024-08,2024-09,0.0,1.0,0,18689.0,30543.0,26992
101227,2025-06,2025-07,2025-08,0.0,1.0,0,1223.0,17585.0,28393
101229,2024-12,2025-01,2025-02,0.0,1.0,0,10011.0,20731.0,47707
101229,2025-03,2025-04,2025-05,0.0,1.0,0,5329.0,8469.0,30991
101230,2025-07,2025-08,2025-09,0.0,1.0,0,18083.0,26574.0,29699
101231,2024-09,2024-10,2024-11,0.0,1.0,0,23112.0,1394.0,1299
101231,2025-08,2025-09,2025-10,0.0,1.0,0,36580.0,44476.0,24328
101232,2024-05,2024-06,2024-07,0.0,1.0,0,45210.0,30322.0,7380
101233,2025-04,2025-05,2025-06,0.0,1.0,0,13084.0,38079.0,42712
101233,2025-06,2025-07,2025-08,0.0,1.0,0,42712.0,28843.0,27210
101234,2024-06,2024-07,2024-08,0.0,1.0,0,39446.0,7047.0,47816
101234,2024-12,2025-01,2025-02,0.0,1.0,0,32669.0,46187.0,32449
101235,2024-02,2024-03,2024-04,0.0,1.0,0,26467.0,48214.0,48583
101235,2024-06,2024-07,2024-08,0.0,1.0,0,42759.0,24558.0,37807
101235,2025-03,2025-04,2025-05,0.0,1.0,0,983.0,2967.0,6039
101235,2025-05,2025-06,2025-07,0.0,1.0,0,6039.0,41289.0,43751
101235,2025-10,2025-11,2025-12,0.0,1.0,0,12611.0,33387.0,47092
101236,2024-01,2024-02,2024-03,0.0,1.0,0,26331.0,30925.0,39528
101236,2024-08,2024-09,2024-10,0.0,1.0,0,10409.0,8899.0,30736
101236,2025-06,2025-07,2025-08,0.0,1.0,0,17462.0,37507.0,45720
101236,2025-08,2025-09,2025-10,0.0,1.0,0,45720.0,5408.0,15605
101237,2024-06,2024-07,2024-08,0.0,1.0,0,12663.0,39388.0,34676
101237,2025-01,2025-02,2025-03,0.0,1.0,0,9780.0,29618.0,40041
101238,2025-06,2025-07,2025-08,0.0,1.0,0,35538.0,46400.0,21798
101239,2024-05,2024-06,2024-07,0.0,1.0,0,5927.0,18273.0,31511
101239,2025-10,2025-11,2025-12,0.0,1.0,0,39188.0,39352.0,7709
101240,2024-04,2024-05,2024-06,0.0,1.0,0,47070.0,11238.0,43703
101240,2025-02,2025-03,2025-04,0.0,1.0,0,35055.0,32737.0,11392
101243,2025-01,2025-02,2025-03,0.0,1.0,0,37174.0,16435.0,39656
101244,2024-02,2024-03,2024-04,0.0,1.0,0,17280.0,11528.0,28934
101244,2025-09,2025-10,2025-11,0.0,1.0,0,25173.0,7799.0,6734
101245,2024-11,2024-12,2025-01,0.0,1.0,0,16595.0,29299.0,37508
101245,2025-03,2025-04,2025-05,0.0,1.0,0,21647.0,4610.0,13341
101246,2024-03,2024-04,2024-05,0.0,1.0,0,30505.0,47962.0,16878
101246,2024-06,2024-07,2024-08,0.0,1.0,0,46542.0,16941.0,8783
101246,2025-02,2025-03,2025-04,0.0,1.0,0,37143.0,19301.0,36722
101246,2025-05,2025-06,2025-07,0.0,1.0,0,23480.0,19473.0,7218
101246,2025-07,2025-08,2025-09,0.0,1.0,0,7218.0,32401.0,22769
101247,2024-06,2024-07,2024-08,0.0,1.0,0,11147.0,34473.0,6924
101247,2025-04,2025-05,2025-06,0.0,1.0,0,9411.0,38229.0,38574
101248,2024-05,2024-06,2024-07,0.0,1.0,0,6709.0,25118.0,46261
101248,2024-10,2024-11,2024-12,0.0,1.0,0,17587.0,20754.0,30930
101248,2025-10,2025-11,2025-12,0.0,1.0,0,15715.0,47885.0,13137
101249,2024-05,2024-06,2024-07,0.0,1.0,0,39848.0,45330.0,7699
101249,2024-09,2024-10,2024-11,0.0,1.0,0,8509.0,17177.0,358
101249,2025-07,2025-08,2025-09,0.0,1.0,0,38748.0,33729.0,28579
101249,2025-09,2025-10,2025-11,0.0,1.0,0,28579.0,1979.0,35688
101250,2024-03,2024-04,2024-05,0.0,1.0,0,38755.0,10495.0,18491
101250,2024-07,2024-08,2024-09,0.0,1.0,0,47522.0,14967.0,22249
101250,2025-01,2025-02,2025-03,0.0,1.0,0,14467.0,18141.0,23246
101250,2025-06,2025-07,2025-08,0.0,1.0,0,24336.0,44477.0,26707
101251,2024-02,2024-03,2024-04,0.0,1.0,0,36180.0,24207.0,32329
101252,2024-04,2024-05,2024-06,0.0,1.0,0,1372.0,45405.0,27570
101252,2024-07,2024-08,2024-09,0.0,1.0,0,37295.0,15691.0,6309
101252,2025-05,2025-06,2025-07,0.0,1.0,0,29425.0,21387.0,41995
101252,2025-10,2025-11,2025-12,0.0,1.0,0,5001.0,47110.0,29627
101253,2024-12,2025-01,2025-02,0.0,1.0,0,1721.0,5110.0,47990
101254,2024-03,2024-04,2024-05,0.0,1.0,0,44209.0,2241.0,38095
101254,2025-02,2025-03,2025-04,0.0,1.0,0,2646.0,22745.0,39938
101255,2024-05,2024-06,2024-07,0.0,1.0,0,5107.0,36908.0,10472
101255,2024-11,2024-12,2025-01,0.0,1.0,0,41042.0,47673.0,18674
101255,2025-06,2025-07,2025-08,0.0,1.0,0,6690.0,30828.0,45070
101256,2024-08,2024-09,2024-10,0.0,1.0,0,7303.0,34754.0,25539
101257,2024-09,2024-10,2024-11,0.0,1.0,0,36706.0,46458.0,2515
101257,2025-06,2025-07,2025-08,0.0,1.0,0,18795.0,33348.0,38275
101258,2024-08,2024-09,2024-10,0.0,1.0,0,10417.0,18531.0,8484
101259,2024-08,2024-09,2024-10,0.0,1.0,0,16288.0,31622.0,17634
101259,2025-04,2025-05,2025-06,0.0,1.0,0,19129.0,922.0,31507
101259,2025-09,2025-10,2025-11,0.0,1.0,0,30323.0,23412.0,15969
